cid,pid,label
CHEMBL225519,Q96RG2,0
CHEMBL1972584,Q9UM73,0
CHEMBL1992555,P41743,1
CHEMBL523823,Q13188,0
CHEMBL435809,P41743,0
CHEMBL1983309,P78368,1
CHEMBL1242113,P42345,0
CHEMBL1976093,Q06418,1
CHEMBL481491,P35968,1
CHEMBL1982271,P48729,0
CHEMBL1998585,Q7KZI7,0
CHEMBL1993941,Q06418,0
CHEMBL1984191,Q9H2X6,1
CHEMBL1998680,P07949,1
CHEMBL1969483,O60674,1
CHEMBL2002446,Q14012,1
CHEMBL2007574,P17612,0
CHEMBL1968151,P06241,0
CHEMBL1984711,O43293,1
CHEMBL2046643,P35968,1
CHEMBL2002690,Q05397,1
CHEMBL2005718,Q13557,0
CHEMBL327300,P24723,1
CHEMBL1996604,P11309,1
CHEMBL2007421,P17612,1
CHEMBL1970735,O43781,1
CHEMBL468280,P00519,0
CHEMBL1825138,P06239,0
CHEMBL1242373,P51955,1
CHEMBL514499,Q96GD4,1
CHEMBL1983195,Q96KB5,1
CHEMBL1982466,O96017,1
CHEMBL1684800,Q16620,0
CHEMBL131715,Q15139,0
CHEMBL1987430,O14965,1
CHEMBL1971029,P24941,0
CHEMBL1682545,Q5VT25,1
CHEMBL1965570,Q15303,0
CHEMBL1993661,P36888,0
CHEMBL1972250,O14965,0
CHEMBL2001998,P48730,1
CHEMBL1992922,Q13555,0
CHEMBL2006263,P53350,0
CHEMBL2000335,Q7L7X3,0
CHEMBL1996979,P16591,0
CHEMBL210963,P51617,1
CHEMBL2003341,Q14680,1
CHEMBL2003271,P04629,1
CHEMBL1980163,P00533,0
CHEMBL1965169,Q9UHD2,1
CHEMBL1967302,O75116,0
CHEMBL1980391,Q08881,0
CHEMBL1996931,Q8IW41,1
CHEMBL7463,P17252,0
CHEMBL485556,Q14012,1
CHEMBL1988692,Q96GD4,0
CHEMBL1986263,O00444,0
CHEMBL1965845,P51957,0
CHEMBL1988173,P30530,0
CHEMBL1929238,Q9P1W9,1
CHEMBL338049,Q05655,0
CHEMBL1972125,Q13557,1
CHEMBL2312290,Q06418,0
CHEMBL1974803,Q9NR20,1
CHEMBL1997275,Q06418,1
CHEMBL2000354,P68400,0
CHEMBL1999414,P07333,0
CHEMBL560813,O14757,0
CHEMBL1992306,P30530,0
CHEMBL2001957,P49137,1
CHEMBL21156,O94806,0
CHEMBL1971223,Q16539,0
CHEMBL1990496,Q14012,1
CHEMBL1977681,Q9BZL6,0
CHEMBL1614705,P49760,1
CHEMBL1981079,Q9HBH9,0
CHEMBL1970879,P05129,1
CHEMBL1990482,P08069,1
CHEMBL1981410,P49760,1
CHEMBL1970203,O95819,0
CHEMBL1980995,P29376,0
CHEMBL1965507,Q05655,1
CHEMBL1980489,O43781,1
CHEMBL1964444,P11362,1
CHEMBL539474,O00311,0
CHEMBL220241,O75582,0
CHEMBL1996649,P17948,0
CHEMBL340921,O94806,0
CHEMBL223460,P48730,1
CHEMBL2000894,Q9Y6M4,1
CHEMBL2001584,Q04912,1
CHEMBL483525,O14965,0
CHEMBL2001923,Q15303,1
CHEMBL1992581,Q8IU85,1
CHEMBL1650545,O14920,0
CHEMBL2001398,Q02750,1
CHEMBL1988300,O15075,1
CHEMBL521470,P06213,0
CHEMBL422897,P51812,1
CHEMBL483158,Q9NWZ3,1
CHEMBL1996923,Q9NR20,1
CHEMBL1985095,Q13976,0
CHEMBL1980802,Q15303,1
CHEMBL1983393,P17948,1
CHEMBL1990415,Q9HBH9,1
CHEMBL1971943,Q9BXA7,1
CHEMBL2005828,Q9NR20,1
CHEMBL1973937,O14965,0
CHEMBL260092,P52333,0
CHEMBL1472492,O14757,1
CHEMBL1966279,O94806,1
CHEMBL1980246,P07949,1
CHEMBL2005886,P23443,0
CHEMBL538718,P24723,0
CHEMBL1974310,Q8N4C8,1
CHEMBL104264,Q05655,1
CHEMBL1980407,P49760,0
CHEMBL1973395,P08069,1
CHEMBL1988387,P45983,1
CHEMBL2002682,O43293,0
CHEMBL1972220,Q02750,0
CHEMBL483531,P54760,0
CHEMBL1969843,P49760,0
CHEMBL1974328,P51617,0
CHEMBL1092754,P12931,1
CHEMBL1682546,P11362,1
CHEMBL1980144,O94806,1
CHEMBL1992922,Q13557,0
CHEMBL1972125,Q05655,1
CHEMBL1190711,Q8N4C8,1
CHEMBL2001547,Q96PF2,1
CHEMBL371206,P17948,0
CHEMBL1993166,O43293,0
CHEMBL1236126,P23443,1
CHEMBL1375640,Q00535,1
CHEMBL1976134,Q16620,0
CHEMBL1682558,Q9HAZ1,1
CHEMBL375284,P45983,1
CHEMBL1982957,P53667,0
CHEMBL1966628,P43405,1
CHEMBL1982135,P49137,1
CHEMBL1998121,P27448,0
CHEMBL1986139,Q14289,1
CHEMBL1969588,Q9BXA7,0
CHEMBL416110,Q05513,1
CHEMBL574613,P09619,1
CHEMBL220241,P06241,0
CHEMBL127898,Q13627,0
CHEMBL1993661,P17612,0
CHEMBL1975418,Q13464,0
CHEMBL1982466,Q9H2G2,0
CHEMBL1986328,Q9HBY8,1
CHEMBL1993584,Q9Y243,1
CHEMBL225519,P51812,1
CHEMBL1972584,P05129,1
CHEMBL1988370,P06241,0
CHEMBL1969588,Q05655,0
CHEMBL1997924,Q13464,0
CHEMBL1982135,Q86V86,1
CHEMBL1993661,Q13554,0
CHEMBL2003456,Q14289,1
CHEMBL1990635,Q12851,1
CHEMBL1981079,P50613,0
CHEMBL519982,P36888,0
CHEMBL1986869,O00418,1
CHEMBL335020,P05129,0
CHEMBL565612,P12931,1
CHEMBL130163,Q05655,0
CHEMBL1994040,P51817,1
CHEMBL1975534,Q13976,1
CHEMBL1973893,P49137,1
CHEMBL1987679,Q86V86,0
CHEMBL1964290,Q9HBH9,0
CHEMBL1982383,P06241,0
CHEMBL362588,Q15759,1
CHEMBL1983595,O75116,1
CHEMBL1688215,P06213,1
CHEMBL373882,P08069,0
CHEMBL2000481,P10721,1
CHEMBL1984586,O15075,1
CHEMBL225519,O75116,0
CHEMBL1983070,P11309,1
CHEMBL371206,P07949,0
CHEMBL2003638,P78368,0
CHEMBL1982660,O60674,1
CHEMBL1978656,Q9H4B4,1
CHEMBL505896,Q02763,0
CHEMBL1979516,Q06418,1
CHEMBL1986979,P07333,0
CHEMBL2002726,Q9HBY8,0
CHEMBL1984548,P17612,0
CHEMBL1996234,Q8TDC3,1
CHEMBL2086760,P51812,0
CHEMBL2029988,P09619,0
CHEMBL1965988,O75116,0
CHEMBL1994308,Q16288,0
CHEMBL196363,O96017,1
CHEMBL1999112,P49137,1
CHEMBL1977148,P45984,1
CHEMBL1988581,O94806,0
CHEMBL2005936,Q7KZI7,0
CHEMBL1982465,O75116,0
CHEMBL141247,P24723,1
CHEMBL1972183,P51957,1
CHEMBL1242373,P35968,0
CHEMBL2004771,P07332,1
CHEMBL1999112,Q96PF2,1
CHEMBL1966204,P49760,0
CHEMBL1980391,P24941,0
CHEMBL2004615,Q13237,1
CHEMBL116070,P42679,1
CHEMBL1981047,O14965,0
CHEMBL97026,Q04759,1
CHEMBL1974870,P30530,0
CHEMBL1964307,P04626,1
CHEMBL1974702,P05129,1
CHEMBL340384,O96017,1
CHEMBL2001239,Q16644,1
CHEMBL75773,P17612,1
CHEMBL1614705,P15735,1
CHEMBL1975128,Q8TDC3,0
CHEMBL1965845,P31751,1
CHEMBL1979970,P35968,1
CHEMBL1990912,Q9NWZ3,1
CHEMBL1987054,P08069,0
CHEMBL2007296,P27448,1
CHEMBL1979577,Q8NE63,0
CHEMBL1987034,Q7KZI7,0
CHEMBL1991867,P53667,1
CHEMBL1981725,Q15303,0
CHEMBL140600,O94806,0
CHEMBL1980995,Q15303,0
CHEMBL1981047,O96013,1
CHEMBL1973540,Q13464,0
CHEMBL101311,P00519,0
CHEMBL1986177,O94806,1
CHEMBL1973142,P53667,1
CHEMBL1967302,O75582,0
CHEMBL199528,P35968,0
CHEMBL482538,Q02750,0
CHEMBL1095627,P16234,1
CHEMBL1965507,Q14680,0
CHEMBL1241950,P48736,0
CHEMBL2000345,Q9BXA7,1
CHEMBL2005886,Q8N4C8,0
CHEMBL1965423,Q96SB4,1
CHEMBL244378,Q9HAZ1,0
CHEMBL26501,Q05513,0
CHEMBL2003271,O94806,0
CHEMBL340921,Q06187,1
CHEMBL1976455,P07332,1
CHEMBL1975121,O75116,0
CHEMBL1979357,Q8IW41,1
CHEMBL394790,Q9Y4K4,0
CHEMBL2001224,Q16644,1
CHEMBL41783,P06239,1
CHEMBL207400,P08581,1
CHEMBL422897,Q5VT25,0
CHEMBL1969102,Q96GD4,0
CHEMBL1977634,P45983,1
CHEMBL112602,P05771,1
CHEMBL1976420,P51617,0
CHEMBL1991846,P17612,0
CHEMBL2000568,Q9UQM7,1
CHEMBL2004934,Q8NE63,0
CHEMBL244378,Q13464,0
CHEMBL1984711,Q16513,1
CHEMBL1985723,Q00535,0
CHEMBL1979516,Q12851,0
CHEMBL1986263,P06493,0
CHEMBL177688,P17948,0
CHEMBL2004647,P51617,1
CHEMBL1982610,Q06418,1
CHEMBL497151,Q9H2G2,0
CHEMBL1985074,Q9NR20,0
CHEMBL1461728,Q9H4B4,1
CHEMBL1971606,P49841,1
CHEMBL483158,P51817,1
CHEMBL1979176,O00444,1
CHEMBL2005482,P07949,0
CHEMBL1967116,P51451,0
CHEMBL2004419,P51957,1
CHEMBL512054,P31749,0
CHEMBL246166,P07333,0
CHEMBL2048912,Q15303,0
CHEMBL1969502,P42679,1
CHEMBL1970903,P51817,0
CHEMBL2005186,P11309,1
CHEMBL1984162,Q06187,0
CHEMBL1242024,P78527,0
CHEMBL1987359,P17948,0
CHEMBL2004631,O95819,1
CHEMBL150894,P09619,0
CHEMBL1989474,Q13557,1
CHEMBL41783,P41743,1
CHEMBL1992673,Q04912,1
CHEMBL2006715,P49840,0
CHEMBL1969102,P29597,0
CHEMBL2001224,Q9BZL6,1
CHEMBL371206,Q9HCP0,0
CHEMBL1999718,Q9NYL2,1
CHEMBL1242373,P06239,0
CHEMBL2004290,P09619,0
CHEMBL1982506,Q8TDC3,1
CHEMBL1969523,O95819,0
CHEMBL2000801,Q9P1W9,1
CHEMBL1159468,P17252,1
CHEMBL1996208,P35916,1
CHEMBL1987648,P17948,0
CHEMBL1999718,P51617,1
CHEMBL1987948,Q9UEE5,0
CHEMBL207995,P49840,1
CHEMBL249097,P29317,0
CHEMBL1964804,P30530,1
CHEMBL1980896,Q06187,0
CHEMBL1990884,Q9NYL2,1
CHEMBL2005186,P06213,1
CHEMBL1970340,P15735,1
CHEMBL380006,P00533,0
CHEMBL1230790,P54760,0
CHEMBL2000335,P35968,0
CHEMBL394619,P11362,0
CHEMBL1980540,P05129,1
CHEMBL2005449,P45983,0
CHEMBL1982992,O75116,1
CHEMBL1974416,Q16620,1
CHEMBL1984700,P11309,1
CHEMBL1972937,P06213,1
CHEMBL223460,P51955,1
CHEMBL1977128,Q13627,0
CHEMBL2002479,P78368,0
CHEMBL1976420,P36507,1
CHEMBL1967116,P00533,0
CHEMBL2006450,Q16539,1
CHEMBL1967998,O96013,0
CHEMBL1970189,P07949,1
CHEMBL1972276,O14757,1
CHEMBL1985469,Q9UM73,1
CHEMBL1982980,P48729,1
CHEMBL1998159,P15735,1
CHEMBL435868,Q15139,0
CHEMBL1983963,P12931,0
CHEMBL2205766,P07948,1
CHEMBL1992536,Q9BZL6,1
CHEMBL2000071,Q13557,0
CHEMBL1978195,P00519,1
CHEMBL336961,Q15078,1
CHEMBL1975900,P04626,1
CHEMBL2000408,O96017,1
CHEMBL1979318,P36888,0
CHEMBL1971029,Q96SB4,0
CHEMBL1971606,Q9UHD2,1
CHEMBL1996390,P11309,0
CHEMBL2151321,Q9UM73,0
CHEMBL1234815,O00329,0
CHEMBL1973937,Q00535,1
CHEMBL340384,Q13976,0
CHEMBL1977138,P49336,0
CHEMBL259922,Q13627,1
CHEMBL303144,P45984,1
CHEMBL483531,P54760,0
CHEMBL1975647,Q5VT25,1
CHEMBL7064,Q16620,0
CHEMBL1995172,Q06187,1
CHEMBL1997023,P11362,1
CHEMBL412142,P45983,1
CHEMBL1977634,P49336,1
CHEMBL2000114,P27448,1
CHEMBL2001957,Q9UEE5,1
CHEMBL1973516,Q9UM73,0
CHEMBL507058,Q05397,0
CHEMBL1241946,P08631,1
CHEMBL1981410,Q96PF2,1
CHEMBL389745,P22694,1
CHEMBL1997597,P00533,1
CHEMBL1978448,Q00535,1
CHEMBL538718,P15735,1
CHEMBL435809,P17252,0
CHEMBL1966425,Q9BZL6,1
CHEMBL296586,P17948,0
CHEMBL1984191,O96013,1
CHEMBL1991674,P06241,0
CHEMBL1969537,P42679,1
CHEMBL1976455,P17612,1
CHEMBL2006933,Q9HBY8,0
CHEMBL2006765,P45984,0
CHEMBL44,P06241,1
CHEMBL2007296,P07949,1
CHEMBL1242656,P00533,0
CHEMBL1997007,P52333,1
CHEMBL1977604,Q8TDC3,1
CHEMBL2001239,P48729,1
CHEMBL1682346,P00519,0
CHEMBL1977148,P42685,0
CHEMBL1241776,P08631,0
CHEMBL226471,P49841,1
CHEMBL1968151,Q86V86,0
CHEMBL249097,P06241,0
CHEMBL271381,P05129,1
CHEMBL49120,Q7L7X3,0
CHEMBL1972290,P49336,0
CHEMBL1987648,P53667,0
CHEMBL2007592,P17612,1
CHEMBL1989518,Q9Y4K4,1
CHEMBL1990254,Q9HCP0,1
CHEMBL1965836,P48730,0
CHEMBL514499,P07948,1
CHEMBL1987756,P35968,1
CHEMBL2002165,P08922,0
CHEMBL211378,O15264,1
CHEMBL1980253,Q14680,0
CHEMBL1990254,O14965,1
CHEMBL458997,P53779,0
CHEMBL1986530,Q9BXA7,1
CHEMBL1973395,Q13188,0
CHEMBL2006631,P05129,1
CHEMBL1998611,Q13188,1
CHEMBL1980142,P06241,0
CHEMBL1983025,O75582,0
CHEMBL1969301,P53350,1
CHEMBL253292,P54760,0
CHEMBL2006765,P51812,0
CHEMBL1970006,Q9NWZ3,1
CHEMBL592030,Q9Y243,0
CHEMBL2001547,P48730,0
CHEMBL2006493,Q9H4B4,1
CHEMBL1991678,P48729,0
CHEMBL1516890,P29597,1
CHEMBL1986943,Q13555,0
CHEMBL199755,P35968,0
CHEMBL2004118,O43293,1
CHEMBL1991674,O43781,0
CHEMBL1978166,P07949,0
CHEMBL1979690,Q9UHD2,0
CHEMBL1987756,P17948,0
CHEMBL463054,Q05397,0
CHEMBL1969561,P23443,0
CHEMBL2006493,O75116,1
CHEMBL1971245,P29597,1
CHEMBL1992634,Q96GD4,0
CHEMBL1996234,Q16644,1
CHEMBL1614705,P36888,1
CHEMBL1988608,O75582,1
CHEMBL1973540,Q9H2X6,0
CHEMBL1986943,P07333,0
CHEMBL75232,P10721,0
CHEMBL1982271,P50750,0
CHEMBL1968515,P49840,1
CHEMBL1983963,P51451,0
CHEMBL1965351,Q9H2G2,1
CHEMBL1974157,Q9NWZ3,1
CHEMBL1996587,P06241,0
CHEMBL1164180,P00519,0
CHEMBL1988076,Q7L7X3,0
CHEMBL1993661,P53350,0
CHEMBL1971801,P04629,1
CHEMBL1965033,Q9HAZ1,1
CHEMBL2006765,P11362,1
CHEMBL1164180,Q16620,0
CHEMBL1974457,P31749,1
CHEMBL1968850,P06239,1
CHEMBL234085,Q16539,1
CHEMBL1991138,Q13131,1
CHEMBL1996780,P07333,1
CHEMBL1682540,Q9HCP0,1
CHEMBL451964,O15264,1
CHEMBL1982271,P36888,0
CHEMBL253969,P35968,0
CHEMBL1973937,P45984,0
CHEMBL1173055,Q5VT25,1
CHEMBL318272,P17252,0
CHEMBL565612,Q13557,0
CHEMBL1977604,O94806,1
CHEMBL1993424,P43405,0
CHEMBL2002479,P06239,0
CHEMBL1870106,O75116,0
CHEMBL1971649,O15075,1
CHEMBL590109,P12931,1
CHEMBL2004118,P53667,1
CHEMBL571040,P00533,0
CHEMBL1979577,Q12851,0
CHEMBL1983923,P36888,0
CHEMBL1461728,P42685,1
CHEMBL281957,O15264,0
CHEMBL1242848,P78527,0
CHEMBL1933538,O14920,1
CHEMBL340384,P04629,1
CHEMBL2002346,P04626,1
CHEMBL1997349,P49841,0
CHEMBL1971649,P06239,0
CHEMBL363058,Q13555,1
CHEMBL1999931,Q13557,0
CHEMBL1980407,Q04759,0
CHEMBL1967998,P08069,0
CHEMBL408995,Q02763,0
CHEMBL1987756,O75116,0
CHEMBL1990496,P12931,1
CHEMBL415049,Q96GD4,0
CHEMBL1992242,P06241,0
CHEMBL1980995,O96013,0
CHEMBL50894,Q8N4C8,0
CHEMBL1986590,Q96GD4,0
CHEMBL1990590,P08069,1
CHEMBL2006933,P45984,1
CHEMBL1997846,Q14680,0
CHEMBL1964692,P17948,0
CHEMBL1991640,P36888,1
CHEMBL1996649,O00311,0
CHEMBL1879463,Q12851,0
CHEMBL1977148,Q9HAZ1,1
CHEMBL1997335,P07949,0
CHEMBL2002690,P49760,1
CHEMBL1978371,P35968,1
CHEMBL1988370,O15264,1
CHEMBL1965131,Q15303,1
CHEMBL2000345,O14757,0
CHEMBL1980562,Q16513,0
CHEMBL1990482,P05129,1
CHEMBL362588,P11802,1
CHEMBL1975923,P48729,1
CHEMBL2001751,P27448,0
CHEMBL1988717,Q00535,1
CHEMBL2003341,O96017,1
CHEMBL1969664,P49336,1
CHEMBL130208,P05771,0
CHEMBL256835,O95819,0
CHEMBL1965423,P45983,0
CHEMBL1977604,P35916,1
CHEMBL2312652,Q13188,1
CHEMBL2004355,Q08881,1
CHEMBL482767,Q13555,1
CHEMBL1994693,P53350,1
CHEMBL76904,P17948,1
CHEMBL225519,Q9H4B4,0
CHEMBL1967878,P50613,0
CHEMBL514499,P35916,0
CHEMBL1983884,Q96GD4,1
CHEMBL436718,Q04759,0
CHEMBL520144,Q96GD4,0
CHEMBL1976420,P28482,1
CHEMBL141247,P05771,1
CHEMBL1988805,Q9UQM7,1
CHEMBL1975233,O14920,1
CHEMBL1997193,P51812,0
CHEMBL1981079,O75116,0
CHEMBL1980142,P06241,0
CHEMBL1241863,P42336,1
CHEMBL1983715,Q04912,0
CHEMBL1965836,Q9BXA7,0
CHEMBL437885,O75116,1
CHEMBL1997924,P51812,0
CHEMBL1969879,P53778,1
CHEMBL2001257,P30530,0
CHEMBL1916359,Q16513,1
CHEMBL1933582,P10721,1
CHEMBL231209,Q9Y243,1
CHEMBL1965131,Q8IW41,1
CHEMBL340921,O15075,1
CHEMBL1965836,P51955,1
CHEMBL1988581,O43293,0
CHEMBL1241241,Q9UBF8,1
CHEMBL1972937,P00519,0
CHEMBL2002613,P49841,0
CHEMBL1240566,P48736,1
CHEMBL357490,P35968,0
CHEMBL1977134,Q14164,1
CHEMBL1988594,Q96KB5,1
CHEMBL1976134,O96017,1
CHEMBL1983268,Q7L7X3,1
CHEMBL1981410,P36888,0
CHEMBL1980178,Q8N4C8,0
CHEMBL1998159,Q7KZI7,0
CHEMBL458997,Q9UM73,0
CHEMBL1084546,P06213,0
CHEMBL2005186,Q9Y4K4,1
CHEMBL1988300,P08581,1
CHEMBL411903,O96017,0
CHEMBL1980995,Q02750,0
CHEMBL2002649,Q13976,1
CHEMBL1966816,P42685,0
CHEMBL386636,Q05655,0
CHEMBL1966842,P17948,1
CHEMBL1081312,P07949,0
CHEMBL1965660,Q9BZL6,0
CHEMBL461876,O00311,0
CHEMBL592030,P07948,1
CHEMBL2005936,O95819,0
CHEMBL1998477,P36888,1
CHEMBL1980142,Q13131,1
CHEMBL2007372,O94806,1
CHEMBL1977135,Q5VT25,1
CHEMBL1969561,Q8TDC3,1
CHEMBL1996817,Q13188,0
CHEMBL1988173,Q05397,1
CHEMBL1802358,P50750,1
CHEMBL259850,Q13464,1
CHEMBL272453,Q13464,0
CHEMBL2005509,P49760,0
CHEMBL1461728,P11362,1
CHEMBL196363,Q9P1W9,1
CHEMBL1996543,O15111,1
CHEMBL460702,P10721,0
CHEMBL2000801,O75582,1
CHEMBL2000078,P07333,1
CHEMBL1164265,P16591,0
CHEMBL184847,P51817,1
CHEMBL1975921,P06241,1
CHEMBL1994318,P36507,1
CHEMBL1975900,Q9HBH9,0
CHEMBL2001257,P53350,1
CHEMBL117697,Q08881,1
CHEMBL2205766,P68400,1
CHEMBL1972158,P49760,0
CHEMBL1973098,Q9Y6M4,1
CHEMBL1975927,Q14164,0
CHEMBL1242853,P08631,0
CHEMBL507058,P36888,0
CHEMBL1990223,P16234,0
CHEMBL1992306,Q13976,1
CHEMBL340921,Q9NWZ3,1
CHEMBL1995813,P17948,0
CHEMBL2002702,P51617,1
CHEMBL259922,O00311,1
CHEMBL1974254,Q9HBH9,1
CHEMBL1980407,Q00535,0
CHEMBL2005548,P53667,1
CHEMBL1967336,Q12851,1
CHEMBL1983589,P43405,1
CHEMBL483532,P35968,0
CHEMBL309265,O15111,1
CHEMBL1980167,P08069,1
CHEMBL514499,O75582,0
CHEMBL1972454,Q9HAZ1,0
CHEMBL1976196,Q04759,1
CHEMBL484390,Q13464,1
CHEMBL2003341,P27448,1
CHEMBL101683,P17948,0
CHEMBL1236126,P29597,1
CHEMBL335718,P17612,0
CHEMBL2005828,P06239,0
CHEMBL1969755,P42679,1
CHEMBL1979577,Q9H2X6,0
CHEMBL256835,P45984,0
CHEMBL1981492,P49760,1
CHEMBL1375418,P29597,1
CHEMBL1986943,Q9Y6M4,0
CHEMBL1970104,Q12851,0
CHEMBL1999556,O14757,1
CHEMBL1974870,P30530,0
CHEMBL1973937,P12931,1
CHEMBL1983575,O14965,0
CHEMBL1991078,Q9UHD2,0
CHEMBL1983640,Q12851,0
CHEMBL2001751,O43293,0
CHEMBL386661,Q16539,0
CHEMBL1970104,Q00535,0
CHEMBL1997129,P07333,0
CHEMBL1986186,Q16644,1
CHEMBL1978267,P07949,1
CHEMBL215652,O14757,1
CHEMBL1997129,P28482,0
CHEMBL396377,P24941,1
CHEMBL2007151,P28482,1
CHEMBL1999774,O96013,1
CHEMBL535331,O00444,1
CHEMBL1964382,P50750,1
CHEMBL1997764,P78368,1
CHEMBL1985309,P53667,1
CHEMBL1965033,Q00535,1
CHEMBL1980540,P48729,1
CHEMBL1993424,Q16620,0
CHEMBL1978448,Q14012,1
CHEMBL1970903,Q9NR20,0
CHEMBL1933550,P08581,1
CHEMBL1979554,P49840,0
CHEMBL2006299,P36888,1
CHEMBL1969506,P68400,1
CHEMBL1997924,Q12851,0
CHEMBL1973348,P31749,1
CHEMBL1968406,Q16620,0
CHEMBL1964937,P48730,1
CHEMBL435809,Q04759,0
CHEMBL553824,Q15139,1
CHEMBL1982924,Q96GD4,1
CHEMBL1989029,P27448,1
CHEMBL1996048,O00444,0
CHEMBL225519,Q13627,0
CHEMBL1516890,P11309,0
CHEMBL363607,P24941,0
CHEMBL1975212,P17948,1
CHEMBL1242758,P08631,0
CHEMBL132169,P17252,0
CHEMBL1964382,Q13464,1
CHEMBL483526,P06213,0
CHEMBL1970142,P78368,1
CHEMBL1988778,P51451,0
CHEMBL2003420,P22607,1
CHEMBL1985074,P35968,1
CHEMBL1986597,Q13131,1
CHEMBL244378,P42679,0
CHEMBL1241484,P78527,0
CHEMBL2000832,P52333,0
CHEMBL1994040,P07333,1
CHEMBL1986186,P51957,1
CHEMBL1233887,O43293,1
CHEMBL281957,P24941,1
CHEMBL2001668,Q7L7X3,1
CHEMBL1993166,Q13464,0
CHEMBL1990885,O96017,0
CHEMBL131715,O94806,0
CHEMBL1993781,Q96PF2,1
CHEMBL1970104,P53350,1
CHEMBL1965988,P17948,0
CHEMBL1973395,Q00535,0
CHEMBL539474,Q9NR20,0
CHEMBL1970735,P68400,1
CHEMBL193697,Q05655,0
CHEMBL2004311,P23443,0
CHEMBL1996048,Q04759,1
CHEMBL1835870,P08581,0
CHEMBL2002992,Q5S007,0
CHEMBL2004365,Q16513,1
CHEMBL597754,P08581,1
CHEMBL1973483,P17948,0
CHEMBL1988537,Q9BXA7,1
CHEMBL1997197,O14757,1
CHEMBL2003286,Q7L7X3,1
CHEMBL1984206,Q14012,1
CHEMBL130049,P41743,0
CHEMBL1986143,Q7L7X3,1
CHEMBL1975500,P28482,1
CHEMBL342767,Q15139,0
CHEMBL1970735,Q9H2X6,1
CHEMBL1991429,P49137,1
CHEMBL318650,Q02156,1
CHEMBL338966,P41743,1
CHEMBL1682545,Q06418,1
CHEMBL1825138,P00533,1
CHEMBL1996780,Q13464,0
CHEMBL223257,P00519,0
CHEMBL2005216,P11309,0
CHEMBL1975212,P48729,0
CHEMBL1964804,P17948,0
CHEMBL163269,O94806,0
CHEMBL1986328,P49841,0
CHEMBL2006456,P43405,1
CHEMBL242865,P36888,1
CHEMBL2005886,Q06187,0
CHEMBL1984700,P31749,1
CHEMBL1973937,P07949,0
CHEMBL2000393,P31749,1
CHEMBL1241439,P48736,0
CHEMBL1992634,Q12851,0
CHEMBL1788116,P24941,1
CHEMBL2006237,P45984,1
CHEMBL207253,Q7KZI7,1
CHEMBL2003657,Q15303,1
CHEMBL380889,Q9UGJ0,1
CHEMBL1983589,O96013,0
CHEMBL1979690,P29376,0
CHEMBL415049,P35968,0
CHEMBL1971649,Q9H4B4,1
CHEMBL36985,Q15139,1
CHEMBL2000271,P51812,1
CHEMBL2007479,P08581,1
CHEMBL1969735,P41743,1
CHEMBL1997822,P51451,0
CHEMBL1971017,P04629,1
CHEMBL411903,Q8IW41,1
CHEMBL404367,P30530,0
CHEMBL402846,Q16288,0
CHEMBL1988076,Q9HAZ1,1
CHEMBL1994864,P49840,0
CHEMBL1997617,Q9UM73,0
CHEMBL1967887,Q9H3Y6,1
CHEMBL1242470,P08631,0
CHEMBL1993877,P11309,1
CHEMBL1682346,Q13464,0
CHEMBL211003,Q15759,1
CHEMBL1977138,P11362,0
CHEMBL1988594,P00533,1
CHEMBL1980253,Q9H2X6,0
CHEMBL371658,Q02156,1
CHEMBL1970913,Q9HCP0,1
CHEMBL306380,Q16620,0
CHEMBL1972988,O00311,0
CHEMBL1976936,P24941,0
CHEMBL1965570,Q16644,1
CHEMBL1983025,P35916,0
CHEMBL1980715,P53778,1
CHEMBL2007002,P06493,1
CHEMBL117697,P16591,1
CHEMBL1972849,P24941,1
CHEMBL2002182,P29376,1
CHEMBL1982924,Q13627,0
CHEMBL209148,Q08881,0
CHEMBL520144,P68400,0
CHEMBL1980896,P07332,0
CHEMBL1964937,Q7KZI7,1
CHEMBL1978166,Q9Y463,0
CHEMBL1997597,P43405,1
CHEMBL1973720,P48729,0
CHEMBL483531,P35968,0
CHEMBL2006564,P08581,0
CHEMBL1965845,P29597,1
CHEMBL1998159,Q13188,0
CHEMBL2000078,P35968,0
CHEMBL508928,P17948,0
CHEMBL1965845,Q16513,0
CHEMBL1984274,P28482,1
CHEMBL1998611,Q96KB5,0
CHEMBL453737,P00533,1
CHEMBL1976328,P51812,1
CHEMBL2000029,P50613,0
CHEMBL1980297,Q9H2G2,0
CHEMBL1990884,Q15303,1
CHEMBL2005936,Q08881,1
CHEMBL1969755,P06239,1
CHEMBL2000408,O94806,0
CHEMBL1970340,P51955,1
CHEMBL1980995,P07948,0
CHEMBL1682357,P49840,0
CHEMBL2001149,P11362,1
CHEMBL519697,P04629,1
CHEMBL2001547,P28482,1
CHEMBL1988300,P35968,0
CHEMBL1973893,Q00535,0
CHEMBL38380,Q05655,1
CHEMBL1975647,P68400,1
CHEMBL1988387,P04629,0
CHEMBL592030,O43781,0
CHEMBL1964290,P45983,1
CHEMBL234085,P07333,1
CHEMBL2002479,O96017,0
CHEMBL1989043,P35968,1
CHEMBL1982413,Q8IU85,0
CHEMBL104067,P09619,0
CHEMBL1969755,P16591,1
CHEMBL1985092,O75116,0
CHEMBL2007372,Q9NWZ3,1
CHEMBL1986943,Q14164,0
CHEMBL101311,P50750,0
